Step,Temp,E_pair,E_mol,TotEng,Press
60300,0.45873677,-2.3682506,0.054571104,-1.855325,0.41757412
60350,0.43999699,-2.3434752,0.060208539,-1.8436364,0.57184193
60400,0.43282042,-2.3389985,0.06370144,-1.8428373,0.51660748
60450,0.43900454,-2.3453281,0.059138785,-1.8475506,0.55883457
60500,0.45416684,-2.3634798,0.063446815,-1.8462446,0.46436971
60550,0.44843786,-2.3798508,0.072961617,-1.858825,0.350567
60600,0.43617221,-2.3552192,0.06421447,-1.855196,0.56477726
60650,0.44862163,-2.3445613,0.047585193,-1.8487283,0.68493454
60700,0.46278002,-2.3654467,0.055516717,-1.8475357,0.57184939
60750,0.44043046,-2.3476555,0.053321994,-1.8542701,0.69683289
60800,0.45643129,-2.3523696,0.05706236,-1.8392564,0.66911871
60850,0.45394446,-2.3628825,0.055581662,-1.8537347,0.65674607
60900,0.45635268,-2.3752556,0.063918387,-1.8553648,0.45446011
60950,0.47112805,-2.3757465,0.054564155,-1.8504469,0.40134945
61000,0.45474929,-2.3747004,0.060559711,-1.8597704,0.33275868
61050,0.46268494,-2.3806151,0.066618845,-1.8516969,0.40368569
61100,0.44002397,-2.3366891,0.05701134,-1.8400205,0.67259259
61150,0.44971807,-2.3524072,0.053909846,-1.849154,0.47733097
61200,0.45463324,-2.3662586,0.061150025,-1.8508542,0.47022563
61250,0.4641029,-2.3680152,0.065836432,-1.8384626,0.42964317
61300,0.45223288,-2.3577063,0.05928132,-1.846569,0.52318527
61350,0.44782846,-2.3471192,0.063434854,-1.8362291,0.61673219
61400,0.44729816,-2.3537755,0.067433349,-1.8394167,0.55359618
61450,0.46341264,-2.3662299,0.057396508,-1.8458069,0.47167478
61500,0.46305083,-2.377082,0.061443262,-1.8529738,0.28711097
61550,0.4498658,-2.3522775,0.057979868,-1.8448068,0.46217609
61600,0.45329655,-2.3617763,0.060850061,-1.8480074,0.47999428
61650,0.43934826,-2.3592606,0.068961911,-1.8513165,0.42367977
61700,0.46777514,-2.3676808,0.05837983,-1.8419157,0.2846837
61750,0.4531193,-2.3597741,0.058637559,-1.8483949,0.34722852
61800,0.46923519,-2.3738985,0.059901265,-1.8451531,0.33005681
61850,0.46827178,-2.3749743,0.056058027,-1.8510347,0.4742002
61900,0.44730547,-2.3621531,0.063747432,-1.8514729,0.49907242
61950,0.44369087,-2.3519591,0.062542791,-1.8460952,0.60481504
62000,0.43462594,-2.344178,0.064334149,-1.8455801,0.57391598
62050,0.45835541,-2.3699028,0.062889554,-1.8490398,0.33014253
62100,0.4559879,-2.3749742,0.06743639,-1.8519299,0.31593357
62150,0.43819535,-2.3493184,0.061388071,-1.8501002,0.45608909
62200,0.44962022,-2.3555317,0.055676419,-1.8506097,0.44317067
62250,0.44664508,-2.3488526,0.054343585,-1.8482361,0.56336514
62300,0.44737221,-2.3635609,0.060929032,-1.8556325,0.43623662
62350,0.44075291,-2.3620236,0.06545687,-1.8561811,0.41652051
62400,0.45125538,-2.3757526,0.067610219,-1.8572631,0.48956114
62450,0.45959198,-2.359314,0.050628141,-1.8494769,0.53489026
62500,0.46209588,-2.3808901,0.071174938,-1.8480044,0.2912967
62550,0.46434052,-2.3722304,0.057965851,-1.8503109,0.49865812
62600,0.46106366,-2.3750617,0.06496394,-1.8494184,0.48271131
62650,0.46393752,-2.3814718,0.056172384,-1.8617485,0.59075844
62700,0.45274044,-2.3554413,0.056130191,-1.8469479,0.55518478
62750,0.46939442,-2.3758974,0.057391193,-1.849503,0.50174798
62800,0.44469623,-2.3623082,0.059881456,-1.858101,0.71613208
62850,0.45602631,-2.3686688,0.060881778,-1.8521408,0.72339563
62900,0.46533444,-2.376151,0.067107164,-1.8440972,0.47388858
62950,0.46471712,-2.3864684,0.064221802,-1.8579168,0.45756709
63000,0.45797199,-2.3761145,0.065985313,-1.8525389,0.54465378
63050,0.46145199,-2.3676284,0.054223354,-1.8523376,0.43373167
63100,0.45592235,-2.3744853,0.066771703,-1.8521712,0.52273122
63150,0.46656735,-2.3692095,0.056194762,-1.8468362,0.45395418
63200,0.45831174,-2.3707182,0.052888937,-1.8598994,0.52806905
63250,0.47117546,-2.3776994,0.058957652,-1.8479589,0.33124162
63300,0.4529048,-2.3553448,0.056831203,-1.8459862,0.49710253
63350,0.45227963,-2.3583951,0.064154871,-1.8423375,0.51350451
63400,0.46300117,-2.3710675,0.064326528,-1.8441257,0.41110984
63450,0.4666216,-2.3654632,0.055558808,-1.8436717,0.37238272
63500,0.46000338,-2.3647832,0.063842839,-1.8413203,0.46444367
63550,0.45663375,-2.3616828,0.063480466,-1.8419491,0.50742184
63600,0.46136432,-2.3673102,0.061303609,-1.8450267,0.50397013
63650,0.4406929,-2.3439873,0.060928899,-1.8427327,0.82909737
63700,0.4493624,-2.3613857,0.062946085,-1.8494517,0.50035419
63750,0.45471789,-2.365921,0.061045819,-1.8505362,0.51132084
63800,0.45536734,-2.3656084,0.059179477,-1.8514411,0.51863246
63850,0.44287926,-2.3597286,0.063795719,-1.8534226,0.63270927
63900,0.45829465,-2.360624,0.055735829,-1.8469754,0.41983356
63950,0.45436741,-2.3637449,0.057128153,-1.852628,0.51547226
64000,0.46966047,-2.375916,0.059212204,-1.8474347,0.35491898
64050,0.45579329,-2.3624086,0.059343196,-1.8476519,0.42257406
64100,0.45179453,-2.3679403,0.067836891,-1.8486854,0.42228547
64150,0.45848863,-2.3677749,0.0650268,-1.8446415,0.5040557
64200,0.45370777,-2.3639599,0.062502118,-1.8481281,0.42812713
64250,0.46550324,-2.3699313,0.061949794,-1.8428662,0.39813056
64300,0.45908673,-2.3620477,0.059442978,-1.8439006,0.41474357
64350,0.45390904,-2.3627526,0.062935551,-1.8462863,0.4299075
64400,0.45572789,-2.3663947,0.059197374,-1.8518492,0.53113843
64450,0.45777536,-2.3624294,0.057671227,-1.8473643,0.52615529
64500,0.45,-2.3773447,0.060733653,-1.8669861,0.3801754
64550,0.4398387,-2.3700851,0.062861397,-1.8677515,0.41357858
64600,0.45404572,-2.3773717,0.062869857,-1.8608345,0.32217408
64650,0.45266316,-2.3895769,0.067921228,-1.8693697,0.34321047
64700,0.45228942,-2.374392,0.055134089,-1.8673454,0.39804786
64750,0.45713039,-2.3808765,0.05468859,-1.8694384,0.29306198
64800,0.44399924,-2.3719833,0.05680373,-1.8715504,0.41078204
64850,0.44605264,-2.3713617,0.059480235,-1.8662005,0.43492156
64900,0.44474629,-2.3756142,0.066282219,-1.8649563,0.48406863
64950,0.44215185,-2.3783289,0.06996649,-1.866579,0.37910982
65000,0.44978317,-2.3617196,0.052909108,-1.8594021,0.48832687
65050,0.45336819,-2.3612884,0.056530884,-1.8517671,0.54455526
65100,0.45868499,-2.3774799,0.05702038,-1.8621568,0.42763475
65150,0.45993415,-2.3848,0.057184369,-1.8680648,0.44613774
65200,0.44458394,-2.3689102,0.058560363,-1.8661364,0.5404503
65250,0.44155107,-2.3727565,0.062899453,-1.8686739,0.38917327
65300,0.44086018,-2.3620974,0.057325083,-1.8642795,0.59064801
65350,0.44728718,-2.3769889,0.060961057,-1.8691134,0.47799538
65400,0.44580569,-2.3701211,0.059594361,-1.8650926,0.51330659
65450,0.46237914,-2.3765018,0.050960288,-1.8635477,0.39708306
65500,0.43961988,-2.3572133,0.060134849,-1.8578249,0.46829536
65550,0.46381638,-2.3879957,0.060257177,-1.8643086,0.37351692
65600,0.46992107,-2.3954347,0.057354398,-1.8685509,0.3603474
65650,0.4575993,-2.368413,0.050664354,-1.8605307,0.51165023
65700,0.46395274,-2.3764164,0.054728003,-1.8581223,0.34161663
65750,0.46571105,-2.3893285,0.062981732,-1.8610239,0.18137801
65800,0.44828138,-2.363709,0.058094831,-1.8577063,0.32666684
65850,0.4344644,-2.3680593,0.06598158,-1.8679754,0.3407902
65900,0.44076072,-2.3624872,0.057004882,-1.8650889,0.45088993
65950,0.43797813,-2.3680802,0.056225018,-1.874242,0.43987115
66000,0.43637199,-2.370733,0.05922158,-1.8755031,0.38099579
66050,0.45848538,-2.3883781,0.056131654,-1.8741431,0.34563391
66100,0.43684748,-2.3862247,0.062330196,-1.8874111,0.40880836
66150,0.4284427,-2.362404,0.061308215,-1.8730101,0.62597574
66200,0.44295477,-2.365882,0.0554919,-1.8678045,0.49382226
66250,0.44112325,-2.3720333,0.054894897,-1.8763827,0.47782175
66300,0.4479729,-2.3801464,0.058572538,-1.8739743,0.37887284
66350,0.44267316,-2.3689483,0.057917491,-1.8687265,0.43316501
66400,0.43334208,-2.3637371,0.058586955,-1.8721692,0.43121242
66450,0.43961371,-2.3631679,0.061506821,-1.8624138,0.38976276
66500,0.4354353,-2.3592973,0.05684411,-1.8673807,0.47068252
66550,0.43801169,-2.3782561,0.063274485,-1.8773349,0.45704226
66600,0.43490179,-2.3624288,0.056655006,-1.8712344,0.60497227
66650,0.44566593,-2.3800295,0.060999888,-1.8737351,0.37926262
66700,0.44708599,-2.3878463,0.057093636,-1.8840392,0.34068517
66750,0.42901075,-2.3670849,0.061546767,-1.8768849,0.46726489
66800,0.44160708,-2.3669589,0.057526552,-1.8681933,0.36674159
66850,0.43058351,-2.3728644,0.0664514,-1.8761883,0.38760097
66900,0.44079753,-2.3852768,0.06117125,-1.8836754,0.30619945
66950,0.42541831,-2.3671429,0.062890362,-1.8791887,0.4086188
67000,0.43575104,-2.368578,0.056618029,-1.8765721,0.3828805
67050,0.43630605,-2.3733006,0.06190041,-1.8754577,0.46449279
67100,0.45167829,-2.3806768,0.051236003,-1.8781389,0.46142475
67150,0.4284107,-2.3533856,0.058516229,-1.8668157,0.64353837
67200,0.43472342,-2.3703566,0.059458047,-1.8765374,0.60064113
67250,0.44301662,-2.3693783,0.058400655,-1.8683302,0.38571533
67300,0.45985146,-2.3844868,0.06261784,-1.8624007,0.25090188
67350,0.43731097,-2.3566671,0.056226955,-1.8634936,0.43240276
67400,0.44016261,-2.3600036,0.051878888,-1.8683289,0.52213691
67450,0.46398291,-2.3841055,0.049145567,-1.8713636,0.32326745
67500,0.43876339,-2.361531,0.056886855,-1.8662464,0.4640965
67550,0.45255296,-2.3813198,0.061202524,-1.8679414,0.34768233
67600,0.44390303,-2.3732279,0.055852827,-1.873842,0.40848862
67650,0.44861599,-2.3739975,0.053618725,-1.8721366,0.39291848
67700,0.43678636,-2.3682932,0.055634327,-1.8762365,0.61136635
67750,0.44497608,-2.3808383,0.055139526,-1.8810935,0.56107932
67800,0.44315902,-2.3714388,0.057396553,-1.8712525,0.40822797
67850,0.44851059,-2.3664045,0.048717449,-1.8695502,0.3921283
67900,0.43722237,-2.3745902,0.058218212,-1.879514,0.46799308
67950,0.45429363,-2.3861867,0.055820147,-1.8764515,0.30410903
68000,0.43756929,-2.369602,0.059466867,-1.8729305,0.35205123
68050,0.44226577,-2.3766086,0.06115398,-1.8735574,0.32819559
68100,0.4464856,-2.3748663,0.060664253,-1.8680885,0.40540245
68150,0.45473485,-2.382319,0.054152109,-1.873811,0.30595084
68200,0.44498486,-2.3709192,0.060033744,-1.8662714,0.40933601
68250,0.45300467,-2.3820457,0.059588084,-1.8698305,0.36264989
68300,0.44288881,-2.3764129,0.061260575,-1.8726326,0.40794936
68350,0.44957501,-2.3692787,0.061016824,-1.8590616,0.27976307
68400,0.44177136,-2.3663104,0.058377453,-1.8665297,0.41790962
68450,0.44587071,-2.3795523,0.064958706,-1.8690945,0.22849872
68500,0.44649377,-2.3626803,0.059721729,-1.8568368,0.39173793
68550,0.4448822,-2.3745693,0.056300367,-1.8737574,0.35097422
68600,0.4367004,-2.3673281,0.058305998,-1.8726856,0.44176356
68650,0.44144613,-2.3697097,0.056548322,-1.8720831,0.41069395
68700,0.46080799,-2.38724,0.055456778,-1.8713592,0.32543441
68750,0.43910247,-2.3677958,0.054677901,-1.8743813,0.37768952
68800,0.45072534,-2.3745366,0.05544476,-1.8687421,0.40313743
68850,0.44601176,-2.3677845,0.056261519,-1.8658829,0.40263465
68900,0.44247112,-2.3660497,0.057032733,-1.8669146,0.39681827
68950,0.44269271,-2.3650802,0.056765863,-1.8659905,0.41926442
69000,0.43305702,-2.3722907,0.071232358,-1.8683622,0.35981051
69050,0.44836365,-2.3670843,0.0534178,-1.8656765,0.51578518
69100,0.44439927,-2.3679121,0.058095651,-1.8657875,0.34707469
69150,0.43409392,-2.3563819,0.060755823,-1.8618939,0.5454199
69200,0.45175997,-2.3790901,0.062234285,-1.8654724,0.29314267
69250,0.44530979,-2.3671542,0.058894432,-1.8633211,0.35471425
69300,0.44444696,-2.369583,0.063019393,-1.8624871,0.38780834
69350,0.43674033,-2.3585911,0.060256339,-1.8619584,0.4766533
69400,0.44335955,-2.3729272,0.058709862,-1.8712272,0.32412948
69450,0.43787399,-2.3761574,0.069771354,-1.868877,0.35723008
69500,0.44171495,-2.3720931,0.056948401,-1.8737978,0.46055036
69550,0.45184653,-2.3702306,0.054772577,-1.863988,0.37180302
69600,0.4481598,-2.3732859,0.061121575,-1.864378,0.32028381
69650,0.4385994,-2.3731829,0.064882573,-1.8700665,0.29646038
69700,0.45634255,-2.3839545,0.063830678,-1.8641615,0.31029532
69750,0.45256059,-2.3758963,0.05848239,-1.8652304,0.37619832
69800,0.44234001,-2.368448,0.061089889,-1.8653868,0.4803456
69850,0.46073069,-2.3841524,0.059360121,-1.8644456,0.21643476
69900,0.44851011,-2.3701118,0.054801711,-1.8671737,0.31309709
69950,0.45676922,-2.3801112,0.055206968,-1.8685157,0.34465944
70000,0.45287148,-2.3823767,0.061709896,-1.8681727,0.27712715
70050,0.46111203,-2.3921248,0.057825955,-1.8735711,0.3335212
70100,0.46071576,-2.3960166,0.057956377,-1.8777283,0.22256714
70150,0.45538402,-2.3916479,0.066286614,-1.8703567,0.25263427
70200,0.44990142,-2.3738706,0.056571408,-1.8677727,0.35752889
70250,0.44535902,-2.376768,0.066102765,-1.8656774,0.40756824
70300,0.44553173,-2.3816674,0.059580052,-1.8769269,0.38412376
70350,0.44619385,-2.3894835,0.061215778,-1.8824457,0.32258524
70400,0.44725347,-2.3829534,0.058867868,-1.8772048,0.41721144
70450,0.45403201,-2.3901187,0.058464123,-1.8780009,0.38701126
70500,0.44568129,-2.3728374,0.057384025,-1.8701435,0.4511979
70550,0.45784825,-2.3775824,0.053524586,-1.8665911,0.29966067
70600,0.45,-2.371085,0.077543772,-1.8439162,0.25394405
70650,0.45984024,-2.3624236,0.061307433,-1.8416592,0.44761756
70700,0.44741467,-2.3468536,0.063049689,-1.8367621,0.45412553
70750,0.46033961,-2.3666809,0.056657356,-1.8500676,0.44577499
70800,0.45560969,-2.3449371,0.057661683,-1.8320454,0.53084029
70850,0.45818171,-2.3565913,0.05466906,-1.8441224,0.48100245
70900,0.4506095,-2.3545686,0.059353896,-1.8449807,0.43426303
70950,0.43782627,-2.3499923,0.062912585,-1.8496183,0.59246615
71000,0.44973184,-2.3502173,0.062867463,-1.8379928,0.44237358
71050,0.43683232,-2.3400494,0.070228183,-1.8333529,0.55059061
71100,0.44499175,-2.3433371,0.059028467,-1.8396877,0.60074367
71150,0.44569078,-2.3459515,0.061035894,-1.8395962,0.59315024
71200,0.44329497,-2.3542372,0.066268611,-1.8450431,0.58339487
71250,0.44933259,-2.369148,0.069490617,-1.8506992,0.31612168
71300,0.46521406,-2.3620287,0.059998796,-1.8372035,0.33522203
71350,0.45613608,-2.3581971,0.058214301,-1.8442268,0.45846245
71400,0.44058095,-2.3531537,0.067235795,-1.8457041,0.46138252
71450,0.43863766,-2.3307029,0.049308325,-1.8431224,0.62858505
71500,0.44571676,-2.3419501,0.056119401,-1.8404854,0.54566328
71550,0.43033398,-2.3405186,0.062158851,-1.8483844,0.52646713
71600,0.43587545,-2.3408845,0.067037197,-1.8383351,0.42811725
71650,0.43639471,-2.3581461,0.06867699,-1.8534381,0.40072437
71700,0.43543226,-2.3536038,0.069384072,-1.8491503,0.56331727
71750,0.44634228,-2.3576917,0.0568504,-1.854871,0.62260876
71800,0.4566961,-2.3594805,0.056218755,-1.8469462,0.55998811
71850,0.46055376,-2.3624698,0.057880067,-1.8444198,0.444012
71900,0.4639122,-2.3721054,0.059029238,-1.8495505,0.61089073
71950,0.44831318,-2.3497158,0.061034402,-1.8407419,0.63522168
72000,0.4561583,-2.3551975,0.054348803,-1.8450705,0.49873582
72050,0.44831521,-2.3618066,0.064444111,-1.8494209,0.54804803
72100,0.46174686,-2.3631532,0.05531913,-1.846472,0.50002634
72150,0.45016922,-2.3652621,0.060809342,-1.8546587,0.41940256
72200,0.45100569,-2.3578966,0.060377027,-1.8468897,0.5965432
72250,0.45187602,-2.3660385,0.065172651,-1.8493664,0.4412626
72300,0.44800852,-2.3499859,0.056602118,-1.8457486,0.55369261
72350,0.44377309,-2.3529443,0.062333097,-1.8472079,0.63326158
72400,0.46107848,-2.3630964,0.066584846,-1.8358173,0.43278459
72450,0.46195821,-2.3600526,0.061168994,-1.8373103,0.48991919
72500,0.45870613,-2.3619052,0.066835457,-1.8367459,0.34071767
72550,0.44827715,-2.3536852,0.064919814,-1.8408618,0.45567961
72600,0.45636316,-2.3669218,0.064815963,-1.846123,0.33929282
72650,0.45470454,-2.3587983,0.059829141,-1.8446436,0.44244422
72700,0.44134576,-2.3617097,0.068371076,-1.8523607,0.49499175
72750,0.45077977,-2.3630886,0.059725613,-1.8529589,0.388508
72800,0.45454572,-2.3504908,0.053456316,-1.8428675,0.46063264
72850,0.46742008,-2.3773828,0.064383007,-1.8459693,0.23830521
72900,0.45021844,-2.3596118,0.0631214,-1.8466472,0.36791597
72950,0.46527221,-2.3624394,0.052492943,-1.845062,0.31725583
73000,0.4457814,-2.3619652,0.061283582,-1.8552717,0.42019703
73050,0.45990921,-2.3572015,0.057833159,-1.8398424,0.47007789
73100,0.46346387,-2.3658388,0.064962326,-1.8377989,0.44959366
73150,0.46426633,-2.3662286,0.060186628,-1.8421625,0.39865336
73200,0.45127836,-2.3527006,0.06306456,-1.8387338,0.44739239
73250,0.45351165,-2.3623589,0.059074065,-1.8501511,0.52093822
73300,0.45200906,-2.3457696,0.056994953,-1.8371422,0.63820195
73350,0.4411789,-2.3512223,0.066804035,-1.843607,0.59654121
73400,0.45,-2.3702259,0.06243323,-1.8581677,0.44592819
73450,0.4360491,-2.3602669,0.062384633,-1.8621965,0.52965495
73500,0.44143599,-2.3508843,0.057409986,-1.8524062,0.43084831
73550,0.43766464,-2.3665353,0.062591788,-1.8666436,0.40231961
73600,0.44759646,-2.3639477,0.062478183,-1.8542461,0.31926737
73650,0.45108807,-2.3721691,0.055714888,-1.8657421,0.28983524
73700,0.44764157,-2.378814,0.06859098,-1.8629544,0.20474615
73750,0.44269861,-2.3635245,0.05785141,-1.8633434,0.35567584
73800,0.44448368,-2.3691524,0.057376294,-1.8676628,0.41174645
73850,0.4455264,-2.3617344,0.052059809,-1.8645195,0.48340059
73900,0.45278549,-2.380926,0.058867916,-1.8696499,0.32472094
73950,0.44589549,-2.3679974,0.061137073,-1.8613364,0.37879479
74000,0.44201701,-2.3689375,0.06141721,-1.8658717,0.43366847
74050,0.45593413,-2.3822239,0.057557142,-1.8691126,0.42489613
74100,0.43794545,-2.3798899,0.071512113,-1.8707972,0.3730923
74150,0.45023087,-2.3681243,0.052190471,-1.8660781,0.3552226
74200,0.44862955,-2.3651178,0.059530528,-1.8573316,0.5166864
74250,0.44914893,-2.3684008,0.056174007,-1.8634522,0.49088968
74300,0.43325351,-2.3622341,0.062496465,-1.8668452,0.52565912
74350,0.45246326,-2.3679705,0.056865319,-1.859019,0.35830066
74400,0.46223867,-2.372756,0.048858499,-1.8620441,0.35235257
74450,0.45014415,-2.3709914,0.058444847,-1.8627775,0.40797557
74500,0.43527621,-2.350694,0.056728896,-1.8590516,0.58730068
74550,0.45793921,-2.3823882,0.054975822,-1.8698548,0.41718513
74600,0.45334329,-2.3715797,0.05393907,-1.8646751,0.42227171
74650,0.45542541,-2.3748403,0.057221416,-1.862573,0.36751353
74700,0.46284046,-2.3679283,0.051847966,-1.8536256,0.40899653
74750,0.43820628,-2.3592742,0.060368024,-1.8610651,0.48462195
74800,0.44496201,-2.357605,0.053569841,-1.859444,0.52483735
74850,0.45399062,-2.3785889,0.061304736,-1.8636719,0.39743874
74900,0.43270182,-2.3575732,0.0603443,-1.8648876,0.54557907
74950,0.45009177,-2.3598157,0.047256909,-1.8628421,0.48520747
75000,0.44194725,-2.3636078,0.061684527,-1.8603443,0.38090128
75050,0.46328424,-2.3810158,0.060946052,-1.8571716,0.23657635
75100,0.4407838,-2.3610911,0.055009217,-1.8656654,0.53190988
75150,0.44608884,-2.3659003,0.055449467,-1.8647337,0.52731484
75200,0.4360767,-2.3522186,0.060294406,-1.8562109,0.5803942
75250,0.42474194,-2.354528,0.062746442,-1.8673935,0.51824033
75300,0.44682389,-2.3766775,0.061559488,-1.8686664,0.43596785
75350,0.45519873,-2.3742767,0.059761009,-1.8596963,0.40173792
75400,0.45128982,-2.3841178,0.064283185,-1.8689208,0.47007197
75450,0.44882846,-2.3710487,0.060728313,-1.861866,0.48382513
75500,0.46630651,-2.3790639,0.05587839,-1.8572676,0.41995414
75550,0.45245248,-2.3686871,0.060616769,-1.8559949,0.45634626
75600,0.44834485,-2.3611857,0.058648045,-1.8545665,0.49964573
75650,0.45359903,-2.3837743,0.067790967,-1.8627623,0.40012563
75700,0.45285655,-2.3826981,0.063742333,-1.8664766,0.43547306
75750,0.4500915,-2.3719035,0.059224962,-1.8629622,0.42029264
75800,0.44724848,-2.3785445,0.063635108,-1.8680337,0.29140841
75850,0.44658507,-2.3693182,0.057203955,-1.8659013,0.36505628
75900,0.43094262,-2.3597297,0.056168089,-1.8729781,0.4767713
75950,0.45598638,-2.3905009,0.058592288,-1.8763022,0.35468953
76000,0.44480831,-2.3667233,0.058447236,-1.8638384,0.41402801
76050,0.43582826,-2.3579543,0.055497437,-1.8669918,0.45983749
76100,0.45548213,-2.3826814,0.059593844,-1.867985,0.37661885
76150,0.45765578,-2.3684055,0.050090412,-1.8610406,0.43179709
76200,0.44058073,-2.3738375,0.069788177,-1.8638357,0.34554053
76250,0.43206342,-2.358914,0.058381259,-1.8688294,0.39800698
76300,0.43626388,-2.3678505,0.05917739,-1.8727728,0.32188755
76350,0.44861186,-2.3618225,0.054145537,-1.8594389,0.39240611
76400,0.45980785,-2.3780418,0.058774672,-1.8598424,0.2623107
76450,0.45065236,-2.3738666,0.058266031,-1.8653237,0.43574636
76500,0.45376077,-2.3686128,0.052003616,-1.8632266,0.42795062
76550,0.45649511,-2.378228,0.064606635,-1.8575067,0.19006491
76600,0.45,-2.3556801,0.059025235,-1.8470298,0.51403829
76650,0.46539393,-2.370197,0.059039999,-1.8461509,0.45878847
76700,0.46673164,-2.3692376,0.052647272,-1.8502477,0.50374429
76750,0.46777087,-2.3730906,0.06615712,-1.8395524,0.4973383
76800,0.45,-2.3721541,0.061666698,-1.8608624,0.44013411
76850,0.44804107,-2.3708302,0.059227215,-1.8639353,0.57916291
76900,0.45117787,-2.371955,0.06076465,-1.8603885,0.61083306
76950,0.45427623,-2.3752951,0.062507957,-1.8588894,0.49442062
77000,0.44130605,-2.3701906,0.065251891,-1.8640004,0.43827794
77050,0.45148309,-2.3910465,0.063159156,-1.8767805,0.44195076
77100,0.44999432,-2.382192,0.062558134,-1.8700145,0.40226704
77150,0.45735841,-2.3964132,0.063208284,-1.8762276,0.28979734
77200,0.44883463,-2.3836475,0.06963041,-1.8655565,0.35055041
77250,0.4479647,-2.3807421,0.066625551,-1.8665251,0.34639752
77300,0.45700619,-2.3886053,0.059853402,-1.8721266,0.33372425
77350,0.44480406,-2.3661381,0.067235334,-1.8544694,0.34450196
77400,0.43726971,-2.3633282,0.06490565,-1.8615172,0.56780854
77450,0.44975772,-2.3847411,0.066680065,-1.8686781,0.48000853
77500,0.44897341,-2.3773419,0.058999629,-1.869743,0.47020661
77550,0.46266768,-2.3806941,0.054650727,-1.8637612,0.49422983
77600,0.44890435,-2.3699939,0.061519205,-1.8599444,0.58849673
77650,0.4552166,-2.3804983,0.06060641,-1.8650547,0.43292416
77700,0.45553217,-2.3836389,0.064282912,-1.8642034,0.57369035
77750,0.45177312,-2.373289,0.05873821,-1.8631542,0.53472469
77800,0.44610059,-2.371788,0.062183418,-1.8638758,0.55188505
77850,0.45030888,-2.3822417,0.062792974,-1.8695152,0.47861863
77900,0.46174164,-2.3811411,0.051562399,-1.8682218,0.46159793
77950,0.45315852,-2.3742803,0.060093944,-1.8614054,0.38488553
78000,0.43547313,-2.367914,0.061745751,-1.8710581,0.51380297
78050,0.45884339,-2.3798445,0.055406677,-1.8659768,0.29637231
78100,0.43051494,-2.3686343,0.070950251,-1.8675279,0.58261001
78150,0.45431468,-2.3781173,0.054423855,-1.8697574,0.31998089
78200,0.43343501,-2.3620125,0.063114042,-1.8658247,0.52864721
78250,0.43991124,-2.3629447,0.060249626,-1.8631504,0.50173396
78300,0.45157876,-2.3803731,0.064417752,-1.8647529,0.43196461
78350,0.46023399,-2.3771994,0.052804151,-1.8645447,0.35432943
78400,0.43845234,-2.3674974,0.060397098,-1.8690133,0.4652117
78450,0.46167249,-2.3783296,0.049281988,-1.8677599,0.45648527
78500,0.45409454,-2.3695199,0.054035332,-1.8617684,0.38949164
78550,0.45761865,-2.3832671,0.05752931,-1.8685005,0.36434036
78600,0.45735053,-2.3796615,0.054005961,-1.8686862,0.38480602
78650,0.44459801,-2.3706887,0.065770511,-1.8606907,0.38602413
78700,0.45858828,-2.3696891,0.052649283,-1.8588337,0.2813843
78750,0.4533235,-2.3777211,0.06357869,-1.8611967,0.311993
78800,0.43846929,-2.3767012,0.061162434,-1.8774349,0.45752307
78850,0.44428526,-2.3699252,0.061329145,-1.8646811,0.5082645
78900,0.44135234,-2.3640687,0.061744806,-1.8613394,0.55249501
78950,0.4406852,-2.3675122,0.06174248,-1.8654517,0.5642876
79000,0.46314715,-2.3819179,0.055520125,-1.8636366,0.39084621
79050,0.45520659,-2.3762194,0.054678568,-1.8667135,0.43501683
79100,0.44608035,-2.3740098,0.06241277,-1.8658884,0.41997577
79150,0.44652525,-2.3652691,0.060450138,-1.8586658,0.42937274
79200,0.45253478,-2.3813987,0.065409444,-1.8638315,0.30371494
79250,0.45688793,-2.3748794,0.058662358,-1.8597099,0.38614384
79300,0.45726861,-2.3706597,0.057933164,-1.855839,0.29605863
79350,0.43900952,-2.3540704,0.056504664,-1.858922,0.49723058
79400,0.4690343,-2.3885227,0.06016463,-1.8597146,0.32340196
79450,0.45028363,-2.3727622,0.066669813,-1.856184,0.40729813
79500,0.45,-2.3554568,0.065266248,-1.8405656,0.59965933
79550,0.45294772,-2.3594718,0.068840377,-1.8380612,0.53242431
79600,0.45780865,-2.3579009,0.061413059,-1.8390607,0.63362819
79650,0.46517055,-2.3599185,0.058829649,-1.8363059,0.5821726
79700,0.46461511,-2.3552301,0.052641661,-1.8383605,0.61914277
79750,0.46008576,-2.3584711,0.060180766,-1.838588,0.62097281
79800,0.46974804,-2.3685403,0.059735565,-1.8394482,0.63136311
79850,0.45450554,-2.3522109,0.06331164,-1.8347725,0.6942128
79900,0.45,-2.3664243,0.05861851,-1.8581808,0.53804114
79950,0.44841506,-2.3679352,0.063206217,-1.8566876,0.41551685
80000,0.4494804,-2.371364,0.061691047,-1.8605671,0.5695444
80050,0.45582879,-2.383413,0.063472144,-1.8644919,0.54393905
80100,0.46947908,-2.3879684,0.055204734,-1.8636758,0.3980238
80150,0.45432273,-2.3761728,0.057046244,-1.8651824,0.25610444
80200,0.44719824,-2.3776631,0.067458523,-1.863379,0.26739754
80250,0.44967675,-2.3755825,0.057015724,-1.8692648,0.36968399
80300,0.45387836,-2.3714183,0.053306645,-1.8646115,0.29542253
